Title,Price,Description,Link,Date,Usage,Brand,Model,ClassifiedDate
"Lenovo ThinkPad X1 Carbon Gen 11 i7-1365u, 32GB, 1TB NVMe","€ 1.459,00","Itstock.nl biedt de aankoop van 's werelds meest betrouwbare zakelijke notebookcomputers, lenovo, dell, hp. We hebben een bred",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2152166650-lenovo-thinkpad-x1-carbon-gen-11-i7-1365u-32gb-1tb-nvme,16 jan 25,Niet werkend,Lenovo,ThinkPad X1 Carbon Gen 11,16 jan 25
Lenovo ThinkPad 11e Gen 4 Laptop Adapter 45W (20V-2.25A),"€ 22,00",Deze originele lenovo thinkpad 11e gen 4 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leve,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663966-lenovo-thinkpad-11e-gen-4-laptop-adapter-45w-20v-2-25a,16 jan 25,Nieuw,Lenovo,ThinkPad 11e Gen 4,16 jan 25
Lenovo Ideacentre 5-Intel Core i5 11400-16Gb DDR-512GB M.2,"€ 399,00","Lenovo ideacentre 5 14i0b6  intel core i5-11400 processor 2,6ghz-4,4ghz 16gb ddr4 geheugen 512gb m.2 Intel uhd graphics 730 — hdmi",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/m2206130182-lenovo-ideacentre-5-intel-core-i5-11400-16gb-ddr-512gb-m-2,Gisteren,Refurbished,Lenovo,Ideacentre 5,Gisteren
Lenovo V110-15IKB Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 25,00",Deze originele lenovo v110-15ikb oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. D,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663893-lenovo-v110-15ikb-laptop-adapter-45w-20v-2-25a-square-pin,Gisteren,Nieuw,Lenovo,V110-15IKB,Gisteren
Lenovo Tab M8 Plus (4e gen) - 8 inch - 32GB - Grijs,"€ 99,99","Beste geïnteresseerde, bedankt voor uw interesse in ons aanbod. Wij stellen onze advertenties met zorgsamen en adviseren u deze zo",https://www.marktplaats.nl/v/computers-en-software/android-tablets/m2226015495-lenovo-tab-m8-plus-4e-gen-8-inch-32gb-grijs,Gisteren,Nieuw,Lenovo,Tab M8 Plus (4e gen),Gisteren
Lenovo V330-14IKB Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 25,00",Deze originele lenovo v330-14ikb oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. D,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663879-lenovo-v330-14ikb-laptop-adapter-45w-20v-2-25a-square-pin,Gisteren,Nieuw,Lenovo,V330-14IKB,Gisteren
"Lenovo Thinkpad E590 , Core i5 8265u , 16 GB , Win11 Pro","€ 249,00","Lenovo thinkpad e590 deze 15,6"" inch business laptop komt met verlicht toetsenbord , intel core i5 quad core processor en 16",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2168715067-lenovo-thinkpad-e590-core-i5-8265u-16-gb-win11-pro,Gisteren,Zo goed als nieuw,Lenovo,Thinkpad E590,Gisteren
Lenovo ADLX45NDC3A Partnummer 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo adlx45ndc3a partnummer oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct le,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299961-lenovo-adlx45ndc3a-partnummer-45w-laptop-adapter-ronde-pin,Gisteren,Nieuw,Lenovo,ADLX45NDC3A,Gisteren
Lenovo 36200602 Partnummer 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo 36200602 partnummer oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct lever,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299958-lenovo-36200602-partnummer-45w-laptop-adapter-ronde-pin,16 jan 25,Nieuw,Lenovo,36200602,16 jan 25
"Lenovo SR530 2x Xeon Gold 6150 18C 2.7GHz, 128GB (8x16GB) DD","€ 1.342,00","Lenovo sr530 2x xeon gold 6150 18c 2.7Ghz, 128gb (8x16gb) ddr4-21300 ecc reg, 930-8i 2gb, 3x 800gb sata ssd, raid, 2x psu, rails i",https://www.marktplaats.nl/v/computers-en-software/servers/m2225892000-lenovo-sr530-2x-xeon-gold-6150-18c-2-7ghz-128gb-8x16gb-dd,Gisteren,Gebruikt,Lenovo,SR530,Gisteren
Lenovo ThinkPad X1 Carbon Gen 4 Laptop Adapter 45W,"€ 25,00",Deze originele lenovo thinkpad x1 carbon gen 4 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direc,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663935-lenovo-thinkpad-x1-carbon-gen-4-laptop-adapter-45w,Gisteren,Nieuw,Lenovo,ThinkPad X1 Carbon Gen 4,Gisteren
"Lenovo SR530 2x Xeon Gold 6134 8C 3.2GHz, 128GB (8x16GB) DDR","€ 1.838,00","Lenovo sr530 2x xeon gold 6134 8c 3.2Ghz, 128gb (8x16gb) ddr4-21300 ecc reg, 930-8i 2gb raid, 3x 3.84Tb sata ssd, 2x psu, rails id",https://www.marktplaats.nl/v/computers-en-software/servers/m2225892015-lenovo-sr530-2x-xeon-gold-6134-8c-3-2ghz-128gb-8x16gb-ddr,Gisteren,Gebruikt,Lenovo,SR530,Gisteren
Lenovo ThinkPad X1 Carbon Gen 4 Laptop Adapter 45W,"€ 22,00",Deze originele lenovo thinkpad x1 carbon gen 4 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direc,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663934-lenovo-thinkpad-x1-carbon-gen-4-laptop-adapter-45w,Gisteren,Nieuw,Lenovo,ThinkPad X1 Carbon Gen 4,Gisteren
"Lenovo SR530 2x Xeon Gold 6134 8C 3.2GHz, 128GB (8x16GB) DDR","€ 1.270,00","Lenovo sr530 2x xeon gold 6134 8c 3.2Ghz, 128gb (8x16gb) ddr4-21300 ecc reg, 930-8i 2gb raid, 4x 8tb sata, 2x psu, rails id: 36306",https://www.marktplaats.nl/v/computers-en-software/servers/m2225892017-lenovo-sr530-2x-xeon-gold-6134-8c-3-2ghz-128gb-8x16gb-ddr,Gisteren,Gebruikt,Lenovo,SR530,Gisteren
Lenovo ThinkPad X1 Carbon Gen 3 Laptop Adapter 45W,"€ 25,00",Deze originele lenovo thinkpad x1 carbon gen 3 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direc,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663937-lenovo-thinkpad-x1-carbon-gen-3-laptop-adapter-45w,Gisteren,Nieuw,Lenovo,ThinkPad X1 Carbon Gen 3,Gisteren
Lenovo P520 Workstation | Xeon W-2135 | 64gb DDR4 | 250g...,"€ 400,00",Ipsum computer service biedt aan: lenovo p520 workstation staat: gebruikerssporen zoals krassen rondom specificaties: processor: i,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509838819-lenovo-p520-workstation-xeon-w-2135-64gb-ddr4-250g,Gisteren,Refurbished,Lenovo,P520,Gisteren
Dell Precision_7820 xeon_gold_2th_gen 196gb 1 GB,"€ 1.295,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1508649456-dell-precision-7820-xeon-gold-2th-gen-196gb-1-gb,Gisteren,Zo goed als nieuw,Dell,Precision 7820,Gisteren
"Lenovo IdeaCentre 3 07IAB7 , 8GB , 512GB SSD , Intel Core","€ 539,00",De lenovo ideacentre 3 07iab7 is een compacte en stijlvolle desktop die krachtige prestaties biedt voor al je dagelijkse computert,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1507919770-lenovo-ideacentre-3-07iab7-8gb-512gb-ssd-intel-core,Gisteren,Nieuw,Lenovo,IdeaCentre 3 07IAB7,Gisteren
"Lenovo Essential B590| i3-3110M| 8GB DDR3| 240GB SSD| 15,6","€ 189,00",Specificaties: processor: intel core i3-3110m 2.4Ghz geheugen: 8gb ddr3 opslag: 240gb ssd videokaart: intel hd graphics 4000 resol,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1481767017-lenovo-essential-b590-i3-3110m-8gb-ddr3-240gb-ssd-15-6,Gisteren,Nieuw,Lenovo,Essential B590,Gisteren
"intel Core i3, i5, i7 Laptops SSD W10, 11 1 JAAR GARANTIE!","€ 99,00","Heeft u een laptop of notebook voor school, werk nodig? Stop dan met zoeken! Want adamc heeft alles wat u zoekt. A-grade ( in tops",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1139905180-intel-core-i3-i5-i7-laptops-ssd-w10-11-1-jaar-garantie,Gisteren,Zo goed als nieuw,intel,"Core i3, i5, i7",Gisteren
"Lenovo SR530 2x Xeon Gold 6150 18C 2.7GHz, 128GB (8x16GB) DD","€ 1.342,00","Lenovo sr530 2x xeon gold 6150 18c 2.7Ghz, 128gb (8x16gb) ddr4-21300 ecc reg, 930-8i 2gb, 3x 800gb sata ssd, raid, 2x psu, rails i",https://www.marktplaats.nl/v/computers-en-software/servers/m2225892000-lenovo-sr530-2x-xeon-gold-6150-18c-2-7ghz-128gb-8x16gb-dd,Gisteren,Gebruikt,Lenovo,SR530,Gisteren
Lenovo ThinkPad X1 Carbon Gen 3 Laptop Adapter 45W,"€ 22,00",Deze originele lenovo thinkpad x1 carbon gen 3 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direc,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663936-lenovo-thinkpad-x1-carbon-gen-3-laptop-adapter-45w,Gisteren,Nieuw,Lenovo,ThinkPad X1 Carbon Gen 3,Gisteren
"Lenovo SR530 2x Xeon Gold 6234 8C 3.3GHz, 256GB (8x32GB) DDR","€ 1.681,00","Lenovo sr530 2x xeon gold 6234 8c 3.3Ghz, 256gb (8x32gb) ddr4-21300 ecc reg, 930-8i 2gb, 3x 800gb sata ssd, raid, 2x psu, rails id",https://www.marktplaats.nl/v/computers-en-software/servers/m2225892008-lenovo-sr530-2x-xeon-gold-6234-8c-3-3ghz-256gb-8x32gb-ddr,Gisteren,Gebruikt,Lenovo,SR530,Gisteren
Lenovo Yoga 2 11 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 25,00",Deze originele lenovo yoga 2 11 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663870-lenovo-yoga-2-11-laptop-adapter-45w-20v-2-25a-square-pin,Gisteren,Nieuw,Lenovo,Yoga 2 11,Gisteren
"Lenovo SR530 2x Xeon Gold 6134 8C 3.2GHz, 128GB (8x16GB) DDR","€ 1.838,00","Lenovo sr530 2x xeon gold 6134 8c 3.2Ghz, 128gb (8x16gb) ddr4-21300 ecc reg, 930-8i 2gb raid, 3x 3.84Tb sata ssd, 2x psu, rails id",https://www.marktplaats.nl/v/computers-en-software/servers/m2225892015-lenovo-sr530-2x-xeon-gold-6134-8c-3-2ghz-128gb-8x16gb-ddr,Gisteren,Gebruikt,Lenovo,SR530,Gisteren
Lenovo B50-30 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 25,00",Deze originele lenovo b50-30 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De la,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507664152-lenovo-b50-30-laptop-adapter-45w-20v-2-25a-square-pin,Gisteren,Nieuw,Lenovo,B50-30,Gisteren
"Lenovo SR530 2x Xeon Gold 6134 8C 3.2GHz, 128GB (8x16GB) DDR","€ 1.270,00","Lenovo sr530 2x xeon gold 6134 8c 3.2Ghz, 128gb (8x16gb) ddr4-21300 ecc reg, 930-8i 2gb raid, 4x 8tb sata, 2x psu, rails id: 36306",https://www.marktplaats.nl/v/computers-en-software/servers/m2225892017-lenovo-sr530-2x-xeon-gold-6134-8c-3-2ghz-128gb-8x16gb-ddr,Gisteren,Gebruikt,Lenovo,SR530,Gisteren
Lenovo E31-70 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 22,00",Deze originele lenovo e31-70 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De la,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507664121-lenovo-e31-70-laptop-adapter-45w-20v-2-25a-square-pin,Gisteren,Nieuw,Lenovo,E31-70,Gisteren
Lenovo E41-80 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 22,00",Deze originele lenovo e41-80 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De la,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507664057-lenovo-e41-80-laptop-adapter-45w-20v-2-25a-square-pin,12 jan 25,Nieuw,Lenovo,E41-80,12 jan 25
Lenovo Yoga Tablet 3. Ingebouwde Projector,"€ 175,00","Lenovo yoga tablet pro. Beeldschermdiagonaal: 25,6 cm (10.1""), resolutie: 2560 x 1600 pixels. Interne opslagcapaciteit: 32 gb",https://www.marktplaats.nl/v/computers-en-software/android-tablets/m2225753904-lenovo-yoga-tablet-3-ingebouwde-projector,Vandaag,Gebruikt,Lenovo,Yoga Tablet 3,Vandaag
Lenovo Flex 10 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 25,00",Deze originele lenovo flex 10 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507664050-lenovo-flex-10-laptop-adapter-45w-20v-2-25a-square-pin,Vandaag,Nieuw,Lenovo,Flex 10,Vandaag
Lenovo G50-70 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 25,00",Deze originele lenovo g50-70 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De la,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507664027-lenovo-g50-70-laptop-adapter-45w-20v-2-25a-square-pin,13 jan 25,Nieuw,Lenovo,G50-70,13 jan 25
Lenovo ideapad slim 3 14Iah8 *NIeuw*,Bieden,Te koop nog gesealde lenove ideapad laptop met i5 processor en 16gb werkgeheugen. Laptop is nieuw en komt met laptop hoes en draad,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2224955290-lenovo-ideapad-slim-3-14iah8-nieuw,18 jan 25,Nieuw,Lenovo,ideapad slim 3 14Iah8,18 jan 25
Lenovo G50-70 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 22,00",Deze originele lenovo g50-70 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De la,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507664026-lenovo-g50-70-laptop-adapter-45w-20v-2-25a-square-pin,18 jan 25,Nieuw,Lenovo,G50-70,18 jan 25
Lenovo G50-70m Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 25,00",Deze originele lenovo g50-70m oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507664023-lenovo-g50-70m-laptop-adapter-45w-20v-2-25a-square-pin,8 jan 25,Nieuw,Lenovo,G50-70m,8 jan 25
Lenovo ThinkPad P16s Gen 2 i7-1360P 1TB SSD 16GB,"€ 1.259,00","Itstock.nl biedt de aankoop van 's werelds meest betrouwbare zakelijke notebookcomputers, lenovo, dell, hp. We hebben een bred",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2152162902-lenovo-thinkpad-p16s-gen-2-i7-1360p-1tb-ssd-16gb,16 jan 25,Nieuw,Lenovo,ThinkPad P16s Gen 2 i7-1360P,16 jan 25
Lenovo M50-80 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 25,00",Deze originele lenovo m50-80 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De la,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663991-lenovo-m50-80-laptop-adapter-45w-20v-2-25a-square-pin,16 jan 25,Nieuw,Lenovo,M50-80,16 jan 25
Lenovo M50-80 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 22,00",Deze originele lenovo m50-80 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De la,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663990-lenovo-m50-80-laptop-adapter-45w-20v-2-25a-square-pin,11 jan 25,Nieuw,Lenovo,M50-80,11 jan 25
Lenovo Laptop 15.6 inch,Bieden,"Lenovo b50-80 modelnaam: 80ew 15.6 Inch beeldscherm ( 1920x1080) intel core i5 processor 2,20ghz 512gb hd 4gb werkgeheugen 64 bits",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2225259464-lenovo-laptop-15-6-inch,19 jan 25,Zo goed als nieuw,Lenovo,b50-80,19 jan 25
Lenovo S21e-20 Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 22,00",Deze originele lenovo s21e-20 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De l,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663982-lenovo-s21e-20-laptop-adapter-45w-20v-2-25a-square-pin,19 jan 25,Nieuw,Lenovo,S21e-20,19 jan 25
Te Koop: Lenovo High end game PC I7,Bieden,Te koop: lenovo high end game pc (zo goed als nieuw) - windows 10 - processor: i7 7700 - videokaart: nvidia gtx1080 8gb - geheugen,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/m2226148405-te-koop-lenovo-high-end-game-pc-i7,Gisteren,Zo goed als nieuw,Lenovo,Unknown,Gisteren
Lenovo ThinkPad Yoga 11e Chromebook Gen 3 Laptop Adapter,"€ 22,00",Deze originele lenovo thinkpad yoga 11e chromebook gen 3 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijs,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663921-lenovo-thinkpad-yoga-11e-chromebook-gen-3-laptop-adapter,Gisteren,Nieuw,Lenovo,ThinkPad Yoga 11e Chromebook Gen 3,Gisteren
Lenovo Ideapad Gaming laptop - Ryzen 5 / GTX 1650,"€ 350,00","Gaming laptop te koop van lenovo. Deze kan alle games wel aan, hij werkt helemaal naar behoren en de accu doet het ook goed. Er is",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2225963321-lenovo-ideapad-gaming-laptop-ryzen-5-gtx-1650,Gisteren,Zo goed als nieuw,Lenovo,Ideapad Gaming,Gisteren
Lenovo V330-14IKB Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 22,00",Deze originele lenovo v330-14ikb oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. D,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663878-lenovo-v330-14ikb-laptop-adapter-45w-20v-2-25a-square-pin,Gisteren,Nieuw,Lenovo,V330-14IKB,Gisteren
"Laptops Acer, Lenovo en Asus",Bieden,"3 werkende laptops, types: - acer aspire, bevat gebruiksporen aan de buitenkant, maar doet het erg goed. Lader aanwezig. - Lenovo,",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2226458510-laptops-acer-lenovo-en-asus,Vandaag,Gebruikt,Acer,Aspire,Vandaag
Lenovo V330-14ISK Laptop Adapter 45W (20V-2.25A) Square Pin,"€ 22,00",Deze originele lenovo v330-14isk oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. D,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663876-lenovo-v330-14isk-laptop-adapter-45w-20v-2-25a-square-pin,Vandaag,Nieuw,Lenovo,V330-14ISK,Vandaag
Dell Precision 5820 xeon-w 32 GB 256 GB,"€ 399,00","Welkom bij dubbelgaaf! Jouw vertrouwde bron voor hoogwaardige refurbished elektronica van topmerken zoals apple, microsoft, dell,",https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1498060938-dell-precision-5820-xeon-w-32-gb-256-gb,11 jan 25,Zo goed als nieuw,Dell,Precision 5820,11 jan 25
Lenovo Thinkcentre M70s SFF | i5 10400 | 8gb DDR4 | 250gb...,"€ 250,00",Ipsum computer service biedt aan: lenovo thinkcentre m70s sff staat: kleine gebruikerssporen rondom specificaties: processor: inte,https://www.marktplaats.nl/v/computers-en-software/desktop-pc-s/a1509340967-lenovo-thinkcentre-m70s-sff-i5-10400-8gb-ddr4-250gb,11 jan 25,Refurbished,Lenovo,Thinkcentre M70s SFF,11 jan 25
"Lenovo Essential B590| i3-3110M| 8GB DDR3| 240GB SSD| 15,6","€ 189,00",Specificaties: processor: intel core i3-3110m 2.4Ghz geheugen: 8gb ddr3 opslag: 240gb ssd videokaart: intel hd graphics 4000 resol,https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1481767017-lenovo-essential-b590-i3-3110m-8gb-ddr3-240gb-ssd-15-6,11 jan 25,Nieuw,Lenovo,Essential B590,11 jan 25
"intel Core i3, i5, i7 Laptops SSD W10, 11 1 JAAR GARANTIE!","€ 99,00","Heeft u een laptop of notebook voor school, werk nodig? Stop dan met zoeken! Want adamc heeft alles wat u zoekt. A-grade ( in tops",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/a1139905180-intel-core-i3-i5-i7-laptops-ssd-w10-11-1-jaar-garantie,11 jan 25,Zo goed als nieuw,intel,Unknown,11 jan 25
Lenovo 300e Chromebook (2nd Gen) 4gb ddr4 32 gb ssd touch,"€ 89,00",Mooie en handige laptop: lenovo 300e chromebook (2nd gen) ontdek de veelzijdigheid van de lenovo 300e chromebook (2nd gen)! Deze l,https://www.marktplaats.nl/v/computers-en-software/chromebooks/a1500346317-lenovo-300e-chromebook-2nd-gen-4gb-ddr4-32-gb-ssd-touch,11 jan 25,Zo goed als nieuw,Lenovo,300e Chromebook (2nd Gen),11 jan 25
Lenovo ThinkPad X1 Carbon Gen 2 Laptop Adapter 45W,"€ 25,00",Deze originele lenovo thinkpad x1 carbon gen 2 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direc,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1507663939-lenovo-thinkpad-x1-carbon-gen-2-laptop-adapter-45w,11 jan 25,Nieuw,Lenovo,ThinkPad X1 Carbon Gen 2,11 jan 25
Lenovo 45N0294 Partnummer 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo 45n0294 partnummer oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverb,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299963-lenovo-45n0294-partnummer-45w-laptop-adapter-ronde-pin,8 jan 25,Nieuw,Lenovo,45N0294,8 jan 25
"Lenovo SR530 2x Xeon Gold 6154 18C 3.0GHz, 256GB (8x32GB) DD","€ 1.500,00","Lenovo sr530 2x xeon gold 6154 18c 3.0Ghz, 256gb (8x32gb) ddr4-21300 ecc reg, 930-8i 2gb, 3x 800gb sata ssd, raid, 2x psu, rails i",https://www.marktplaats.nl/v/computers-en-software/servers/m2225891993-lenovo-sr530-2x-xeon-gold-6154-18c-3-0ghz-256gb-8x32gb-dd,Gisteren,Gebruikt,Lenovo,SR530,Gisteren
Lenovo 36200606 Partnummer 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo 36200606 partnummer oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct lever,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299957-lenovo-36200606-partnummer-45w-laptop-adapter-ronde-pin,Gisteren,Nieuw,Lenovo,36200606,Gisteren
Lenovo Ideapad Gaming laptop - Ryzen 5 / GTX 1650,"€ 350,00","Gaming laptop te koop van lenovo. Deze kan alle games wel aan, hij werkt helemaal naar behoren en de accu doet het ook goed. Er is",https://www.marktplaats.nl/v/computers-en-software/windows-laptops/m2225963321-lenovo-ideapad-gaming-laptop-ryzen-5-gtx-1650,Gisteren,Zo goed als nieuw,Lenovo,Ideapad Gaming,Gisteren
Lenovo ThinkPad E480 E580 moederbord met intel I5 8250U proc,"€ 30,00","Lenovo thinkpad e480 e580 moederbord met intel i5 8250u processor 1.6 Ghz getest. Is gebruikt en werkend. Kan opgehaald worden, ve",https://www.marktplaats.nl/v/computers-en-software/moederborden/a1493947119-lenovo-thinkpad-e480-e580-moederbord-met-intel-i5-8250u-proc,Gisteren,Zo goed als nieuw,Lenovo,ThinkPad E480 E580,Gisteren
Lenovo ADLXNDC3A Partnummer 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo adlxndc3a partnummer oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leve,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299967-lenovo-adlxndc3a-partnummer-45w-laptop-adapter-ronde-pin,13 jan 25,Nieuw,Lenovo,ADLXNDC3A,13 jan 25
Lenovo ADLX45DLC3A Partnummer 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo adlx45dlc3a partnummer oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct le,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508299964-lenovo-adlx45dlc3a-partnummer-45w-laptop-adapter-ronde-pin,10 jan 25,Nieuw,Lenovo,ADLX45DLC3A,10 jan 25
Lenovo Winbook N24 45W Laptop Adapter Ronde Pin Premium,"€ 22,00",Deze premium lenovo winbook n24 oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300371-lenovo-winbook-n24-45w-laptop-adapter-ronde-pin-premium,18 jan 25,Nieuw,Lenovo,Winbook N24,18 jan 25
Lenovo V15-IKB 45W Laptop Adapter Ronde Pin Premium,"€ 22,00",Deze premium lenovo v15-ikb oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverbaar. De lad,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300364-lenovo-v15-ikb-45w-laptop-adapter-ronde-pin-premium,11 jan 25,Nieuw,Lenovo,V15-IKB,11 jan 25
Lenovo IdeaPad S145-15IWL 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad s145-15iwl oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverb,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300348-lenovo-ideapad-s145-15iwl-45w-laptop-adapter-ronde-pin,15 jan 25,Nieuw,Lenovo,IdeaPad S145-15IWL,15 jan 25
Lenovo IdeaPad S145-14IWL 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad s145-14iwl oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverb,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300343-lenovo-ideapad-s145-14iwl-45w-laptop-adapter-ronde-pin,Eergisteren,Nieuw,Lenovo,IdeaPad S145-14IWL,Eergisteren
Lenovo IdeaPad L340-17IWL 45W Laptop Adapter Ronde Pin,"€ 22,00",Deze premium lenovo ideapad l340-17iwl oplader is geschikt voor jouw lenovo laptop. De adapter is scherp geprijsd en direct leverb,https://www.marktplaats.nl/v/computers-en-software/laptop-opladers/a1508300339-lenovo-ideapad-l340-17iwl-45w-laptop-adapter-ronde-pin,8 jan 25,Nieuw,Lenovo,IdeaPad L340-17IWL,8 jan 25
